WARNING 2022-07-24 18:51:45,591 log 241 Not Found: /users/register/{ % static '/css/main.css' % }
WARNING 2022-07-24 18:51:45,592 basehttp 187 "GET /users/register/%7B%20%%20static%20'/css/reset.css'%20%%20%7D HTTP/1.1" 404 2440
WARNING 2022-07-24 18:51:45,596 basehttp 187 "GET /users/register/%7B%20%%20static%20'/css/main.css'%20%%20%7D HTTP/1.1" 404 2437
WARNING 2022-07-24 18:51:45,660 log 241 Not Found: /users/register/{ % static '/images/pic_code.jpg' % }
WARNING 2022-07-24 18:51:45,662 log 241 Not Found: /users/register/{ % static '/images/1.png' % }
WARNING 2022-07-24 18:51:45,664 basehttp 187 "GET /users/register/%7B%20%%20static%20'/images/pic_code.jpg'%20%%20%7D HTTP/1.1" 404 2458
WARNING 2022-07-24 18:51:45,665 basehttp 187 "GET /users/register/%7B%20%%20static%20'/images/1.png'%20%%20%7D HTTP/1.1" 404 2437
INFO 2022-07-24 18:51:46,204 basehttp 187 "GET /users/register/ HTTP/1.1" 200 3776
WARNING 2022-07-24 18:51:46,244 log 241 Not Found: /users/register/{ % static '/css/reset.css' % }
WARNING 2022-07-24 18:51:46,247 log 241 Not Found: /users/register/{ % static '/css/main.css' % }
WARNING 2022-07-24 18:51:46,248 basehttp 187 "GET /users/register/%7B%20%%20static%20'/css/reset.css'%20%%20%7D HTTP/1.1" 404 2440
WARNING 2022-07-24 18:51:46,248 basehttp 187 "GET /users/register/%7B%20%%20static%20'/css/main.css'%20%%20%7D HTTP/1.1" 404 2437
WARNING 2022-07-24 18:51:46,327 log 241 Not Found: /users/register/{ % static '/images/1.png' % }
WARNING 2022-07-24 18:51:46,329 log 241 Not Found: /users/register/{ % static '/images/pic_code.jpg' % }
WARNING 2022-07-24 18:51:46,333 basehttp 187 "GET /users/register/%7B%20%%20static%20'/images/1.png'%20%%20%7D HTTP/1.1" 404 2437
WARNING 2022-07-24 18:51:46,334 basehttp 187 "GET /users/register/%7B%20%%20static%20'/images/pic_code.jpg'%20%%20%7D HTTP/1.1" 404 2458
INFO 2022-07-24 18:55:12,897 basehttp 187 "GET /users/register/ HTTP/1.1" 200 3772
WARNING 2022-07-24 18:55:12,944 log 241 Not Found: /users/register/{ % static 'css/main.css' % }
WARNING 2022-07-24 18:55:12,947 log 241 Not Found: /users/register/{ % static 'css/reset.css' % }
WARNING 2022-07-24 18:55:12,950 basehttp 187 "GET /users/register/%7B%20%%20static%20'css/main.css'%20%%20%7D HTTP/1.1" 404 2434
WARNING 2022-07-24 18:55:12,951 basehttp 187 "GET /users/register/%7B%20%%20static%20'css/reset.css'%20%%20%7D HTTP/1.1" 404 2437
WARNING 2022-07-24 18:55:13,117 log 241 Not Found: /users/register/{ % static 'images/pic_code.jpg' % }
WARNING 2022-07-24 18:55:13,125 log 241 Not Found: /users/register/{ % static 'images/1.png' % }
WARNING 2022-07-24 18:55:13,129 basehttp 187 "GET /users/register/%7B%20%%20static%20'images/pic_code.jpg'%20%%20%7D HTTP/1.1" 404 2455
WARNING 2022-07-24 18:55:13,132 basehttp 187 "GET /users/register/%7B%20%%20static%20'images/1.png'%20%%20%7D HTTP/1.1" 404 2434
INFO 2022-07-24 18:55:13,715 basehttp 187 "GET /users/register/ HTTP/1.1" 200 3772
WARNING 2022-07-24 18:55:13,766 log 241 Not Found: /users/register/{ % static 'css/reset.css' % }
WARNING 2022-07-24 18:55:13,770 log 241 Not Found: /users/register/{ % static 'css/main.css' % }
WARNING 2022-07-24 18:55:13,774 basehttp 187 "GET /users/register/%7B%20%%20static%20'css/reset.css'%20%%20%7D HTTP/1.1" 404 2437
WARNING 2022-07-24 18:55:13,776 basehttp 187 "GET /users/register/%7B%20%%20static%20'css/main.css'%20%%20%7D HTTP/1.1" 404 2434
WARNING 2022-07-24 18:55:13,939 log 241 Not Found: /users/register/{ % static 'images/1.png' % }
WARNING 2022-07-24 18:55:13,947 log 241 Not Found: /users/register/{ % static 'images/pic_code.jpg' % }
WARNING 2022-07-24 18:55:13,948 basehttp 187 "GET /users/register/%7B%20%%20static%20'images/1.png'%20%%20%7D HTTP/1.1" 404 2434
WARNING 2022-07-24 18:55:13,951 basehttp 187 "GET /users/register/%7B%20%%20static%20'images/pic_code.jpg'%20%%20%7D HTTP/1.1" 404 2455
INFO 2022-07-24 18:55:14,489 basehttp 187 "GET /users/register/ HTTP/1.1" 200 3772
WARNING 2022-07-24 18:55:14,530 log 241 Not Found: /users/register/{ % static 'css/reset.css' % }
WARNING 2022-07-24 18:55:14,534 log 241 Not Found: /users/register/{ % static 'css/main.css' % }
WARNING 2022-07-24 18:55:14,535 basehttp 187 "GET /users/register/%7B%20%%20static%20'css/reset.css'%20%%20%7D HTTP/1.1" 404 2437
WARNING 2022-07-24 18:55:14,538 basehttp 187 "GET /users/register/%7B%20%%20static%20'css/main.css'%20%%20%7D HTTP/1.1" 404 2434
WARNING 2022-07-24 18:55:14,606 log 241 Not Found: /users/register/{ % static 'images/1.png' % }
WARNING 2022-07-24 18:55:14,609 log 241 Not Found: /users/register/{ % static 'images/pic_code.jpg' % }
